CVE_ENT,CVE_LOC,CVE_MUN,NOM_ENT,NOM_MUN,NOM_LOC,POBTOT,deci_lon,deci_lat
02,020013752,02001,Baja California,Ensenada,Sandoval (Parcela Noventa) [Rancho],17,-116.58976166666666,31.73031083333333
02,020013753,02001,Baja California,Ensenada,Victoria (Parcela Noventa y Tres) [Rancho],8,-116.61347277777777,31.722198888888887
02,020013755,02001,Baja California,Ensenada,Parcela Noventa y Seis (Ejido Nacionalista),7,-116.59777666666666,31.725993055555556
02,020013756,02001,Baja California,Ensenada,Parcela Noventa y Ocho,32,-116.58835722222221,31.72595611111111
02,020013760,02001,Baja California,Ensenada,Parcela Número Ciento Cinco (Ejido Nacionalista),294,-116.58582083333333,31.725280555555553
02,020013763,02001,Baja California,Ensenada,Mi Ranchito,15,-116.62119805555555,31.712509166666667
02,020013765,02001,Baja California,Ensenada,Parcela Número Ciento Trece (Ejido Nacionalista),13,-116.62527916666666,31.711142499999998
02,020013768,02001,Baja California,Ensenada,Parcela Número Ciento Quince (Ejido Nacionalista),11,-116.6183761111111,31.71229472222222
02,020013770,02001,Baja California,Ensenada,Parcela Número Ciento Diecisiete (Rancho Lucero),70,-116.5914936111111,31.71784111111111
02,020013773,02001,Baja California,Ensenada,Parcela Número Ciento Veinte (Ejido Nacionalista),19,-116.57782722222221,31.7180875
02,020013774,02001,Baja California,Ensenada,Parcela Ciento Veinticuatro (Ejido Nacionalista),33,-116.58032083333333,31.71791861111111
02,020013776,02001,Baja California,Ensenada,Parcela Ciento Veintinueve (Ejido Nacionalista),25,-116.61137388888888,31.71170111111111
02,020013777,02001,Baja California,Ensenada,Parcela Ciento Veintinueve (Ejido Nacionalista),14,-116.59950222222221,31.714089722222223
02,020013778,02001,Baja California,Ensenada,Parcela Ciento Treinta y Dos (Ejido Nacionalista),14,-116.59561333333333,31.714625833333333
02,020013780,02001,Baja California,Ensenada,Parcela Ciento Treinta y Cuatro (Ejido Nacionalista),20,-116.58693083333333,31.714569444444443
02,020013781,02001,Baja California,Ensenada,Parcela Número Ciento Treinta y Tres (Ejido Nacionalista),9,-116.58138888888888,31.712777777777777
02,020013783,02001,Baja California,Ensenada,Parcela Número Ciento Treinta y Nueve (Ejido Nacionalista),47,-116.61740999999999,31.704010277777776
02,020013784,02001,Baja California,Ensenada,Parcela Número Ciento Cuarenta (Ejido Nacionalista),141,-116.61155638888889,31.7037525
02,020013795,02001,Baja California,Ensenada,Parcela Ciento Sesenta (Ejido Nacionalista),4,-116.59628055555555,31.704910277777778
02,020013797,02001,Baja California,Ensenada,Parcela Número Ciento Cincuenta y Siete (Ejido Nacionalista),10,-116.58443249999999,31.7032375
02,020013798,02001,Baja California,Ensenada,Parcela Número Ciento Cincuenta y Ocho (Ejido Nacionalista),14,-116.58055555555555,31.704722222222223
02,020013799,02001,Baja California,Ensenada,Parcela Ciento Sesenta y Cinco (Ejido Nacionalista),8,-116.57483222222221,31.708704166666667
02,020013801,02001,Baja California,Ensenada,Parcela Número Ciento Sesenta y Dos (Ejido Nacionalista),9,-116.62066277777777,31.697184444444446
02,020013802,02001,Baja California,Ensenada,Tamayo [Rancho],12,-116.60964722222222,31.69867111111111
02,020013804,02001,Baja California,Ensenada,Parcela Número Ciento Sesenta y Ocho (Ejido Nacionalista),25,-116.61379722222222,31.694105
02,020013805,02001,Baja California,Ensenada,Santa Juquila [Colonia],629,-116.58798555555555,31.699986388888888
02,020013807,02001,Baja California,Ensenada,Parcela Número Ciento Setenta y Cinco (Ejido Nacionalista),30,-116.62028472222221,31.68952722222222
02,020013812,02001,Baja California,Ensenada,Parcela Número Ciento Ochenta y Siete (Ejido Nacionalista),23,-116.6191425,31.68543777777778
02,020013815,02001,Baja California,Ensenada,Parcela Número Doscientos Treinta y Uno (Rancho el Refugio del Viejo),555,-116.56083361111111,31.68961138888889
02,020013823,02001,Baja California,Ensenada,La Pila,7,-116.81117666666667,32.104442222222225
02,020013825,02001,Baja California,Ensenada,Pitones,11,-116.76337916666667,32.01752888888889
02,020013828,02001,Baja California,Ensenada,Ejido Delicias,76,-114.71071,30.687500833333335
02,020013870,02001,Baja California,Ensenada,Rancho Cimarrón,6,-116.6101425,31.9080625
02,020013871,02001,Baja California,Ensenada,Rancho Cortez,11,-116.41346944444444,31.63500361111111
02,020013883,02001,Baja California,Ensenada,Rancho Dos B,14,-116.29256694444445,31.964635833333332
02,020013888,02001,Baja California,Ensenada,El Águila (Ejido Nacionalista),6,-116.59429416666666,31.70922277777778
02,020013906,02001,Baja California,Ensenada,El Dorado,10,-116.55750111111111,32.0473875
02,020013920,02001,Baja California,Ensenada,El Mirador,28,-116.57814305555556,31.665616666666665
02,020013922,02001,Baja California,Ensenada,El Nopal,14,-116.58678916666666,31.80327666666667
02,020013963,02001,Baja California,Ensenada,Villas Mar de Cortez (Rancho Grande),13,-114.4137238888889,29.792599444444445
02,020013979,02001,Baja California,Ensenada,La Misión,8,-116.25777638888889,31.332131666666665
02,020014010,02001,Baja California,Ensenada,Los Bañales,8,-116.49349555555555,32.17933277777777
02,020014064,02001,Baja California,Ensenada,Rancho Salsipuedes,12,-115.65244972222223,31.572119722222222
02,020014068,02001,Baja California,Ensenada,San Carlos (Ejido Nacionalista),505,-116.54025388888888,31.760074444444445
02,020014075,02001,Baja California,Ensenada,San Isidro (Ejido Nacionalista),13,-116.59255972222222,31.765988055555557
02,020014128,02001,Baja California,Ensenada,San Gabriel,44,-116.56602916666667,31.904613055555554
02,020014139,02001,Baja California,Ensenada,Estrella [Rancho],7,-116.62620916666665,32.019264444444445
02,020014148,02001,Baja California,Ensenada,Parcela Dieciséis [Lara],8,-116.83227055555555,32.100056111111115
02,020014182,02001,Baja California,Ensenada,Rancho Verdugo (Ejido Nacionalista),6,-116.61612055555555,31.710990833333334
02,020014183,02001,Baja California,Ensenada,Familia Lara (Ejido Nacionalista),39,-116.60519472222222,31.73079
02,020014186,02001,Baja California,Ensenada,Familia Bravo (Ejido Nacionalista),8,-116.58009916666666,31.706899166666666
02,020014317,02001,Baja California,Ensenada,Los Pirules,7,-116.70808000000001,31.910184444444443
02,020014331,02001,Baja California,Ensenada,Belmonte,23,-116.2348588888889,31.907470277777776
02,020014342,02001,Baja California,Ensenada,Campo Número Nueve,7,-116.71088944444445,31.716982777777776
02,020014348,02001,Baja California,Ensenada,Colonia Abelardo L. Rodríguez,146,-116.1979688888889,31.084378055555554
02,020014390,02001,Baja California,Ensenada,Playa el Porvenir,66,-114.70490055555555,30.826579166666665
02,020014410,02001,Baja California,Ensenada,El Nuevo Vergel,6,-116.24618916666667,31.3454375
02,020014417,02001,Baja California,Ensenada,La Hai-Roi,25,-116.25259833333334,31.329364722222223
02,020014421,02001,Baja California,Ensenada,Los Caballos,6,-116.22988194444444,31.028119999999998
02,020014444,02001,Baja California,Ensenada,El Morro,605,-115.18694444444445,28.0425
02,020014474,02001,Baja California,Ensenada,Los Metates,4,-116.49941416666667,31.407274166666664
02,020014483,02001,Baja California,Ensenada,El Baradal,12,-116.32804472222222,31.970320833333332
02,020014523,02001,Baja California,Ensenada,II Sección Ejido Esteban Cantú,245,-116.63290472222222,31.694926944444443
02,020014541,02001,Baja California,Ensenada,Colonia México [Parcela Número Diez],262,-116.21385416666666,31.0505125
02,020014549,02001,Baja California,Ensenada,Rancho Carrillo,12,-116.75152916666667,32.0260825
02,020014552,02001,Baja California,Ensenada,Malacara [Rancho],46,-116.54081805555555,31.694213333333334
02,020014559,02001,Baja California,Ensenada,San Francisco,10,-115.73295972222222,31.552325
02,020014583,02001,Baja California,Ensenada,El Placer,9,-116.19891416666667,30.954851388888887
02,020014592,02001,Baja California,Ensenada,Ibarra [Rancho],62,-116.60822999999999,31.721916388888886
02,020014634,02001,Baja California,Ensenada,El Salitral,533,-116.60544472222222,31.738131666666668
02,020014635,02001,Baja California,Ensenada,Colonia Esperanza (Cañón San Carlos),878,-116.54993833333333,31.755785555555555
02,020014638,02001,Baja California,Ensenada,Brisas del Mar [Colonia],58,-116.60132527777778,31.7603125
02,020014656,02001,Baja California,Ensenada,Rancho Jesús Valdez,13,-116.60721305555555,31.751898611111113
02,020014677,02001,Baja California,Ensenada,Aguacaliente San Carlos,12,-116.44352333333333,31.79369027777778
02,020014693,02001,Baja California,Ensenada,Quintas del Castillo,17,-116.26187805555556,31.907673055555556
02,020014702,02001,Baja California,Ensenada,Fraccionamiento del Valle,332,-116.26075138888889,31.911725833333332
02,020014717,02001,Baja California,Ensenada,Rancho Raquel,9,-116.53723527777778,31.901295555555553
02,020014733,02001,Baja California,Ensenada,Ejido Ruiz Cortínez,66,-116.53893638888889,31.91454
02,020014734,02001,Baja California,Ensenada,La Encantada,5,-116.53113027777778,31.933646944444444
02,020014737,02001,Baja California,Ensenada,Colinas de Ensenada,8,-116.52867666666667,31.909933888888887
02,020014740,02001,Baja California,Ensenada,Ejido Ruiz Cortínez (Parcela 32),19,-116.51626805555556,31.911393333333333
02,020014778,02001,Baja California,Ensenada,La Escondida,20,-116.55591249999999,31.72307
02,020014788,02001,Baja California,Ensenada,San Francisquito,34,-116.51841916666666,31.680852222222224
02,020014795,02001,Baja California,Ensenada,Figueroa,6,-116.51886333333333,31.652534166666666
02,020014813,02001,Baja California,Ensenada,Finca Altozano,15,-116.60217222222222,32.06682916666667
02,020014866,02001,Baja California,Ensenada,Lomas de San Antonio,79,-116.63719805555556,31.985937777777778
02,020014868,02001,Baja California,Ensenada,Chascomos,7,-116.63885861111112,31.98204222222222
02,020014869,02001,Baja California,Ensenada,Las Flores,18,-116.63928222222223,31.98022333333333
02,020014870,02001,Baja California,Ensenada,Campestre la Fortuna,32,-116.62547166666666,31.96812444444444
02,020014877,02001,Baja California,Ensenada,Ninguno,14,-116.56123083333333,31.881564444444447
02,020014887,02001,Baja California,Ensenada,Los Cascabeles,5,-116.51809027777777,31.90243138888889
02,020014896,02001,Baja California,Ensenada,Rancho Trinidad Cardona,200,-116.21000305555556,31.0766175
02,020014900,02001,Baja California,Ensenada,San Jorge Uno,25,-116.58128277777777,31.81062138888889
02,020014903,02001,Baja California,Ensenada,Las Brisas Dos,36,-116.60373722222222,31.774002777777778
02,020014904,02001,Baja California,Ensenada,Fraccionamiento Alvarado,35,-116.6033936111111,31.75240611111111
02,020014908,02001,Baja California,Ensenada,Familia González,22,-116.57358416666666,31.76108138888889
02,020014909,02001,Baja California,Ensenada,San José [Granja],20,-116.57348305555556,31.767858888888888
02,020014918,02001,Baja California,Ensenada,Lomas de San Miguel,27,-116.73594555555556,31.910619444444443
02,020014920,02001,Baja California,Ensenada,San Marcos,6,-116.68660333333334,31.996243333333336
02,020014925,02001,Baja California,Ensenada,Balcones Cíbolas del Mar,152,-116.72882888888888,31.90255222222222
02,020014930,02001,Baja California,Ensenada,Playa Cibola del Mar,8,-116.73240333333334,31.90183972222222
02,020014936,02001,Baja California,Ensenada,El Porvenir,21,-116.63937444444446,32.06762277777778
02,020014942,02001,Baja California,Ensenada,Parcela Noventa y Cuatro,11,-116.64982777777779,32.0456375
02,020014943,02001,Baja California,Ensenada,Reforma el Veladero,756,-116.55205305555555,31.732287499999998
02,020014945,02001,Baja California,Ensenada,Parcela Ciento y Uno,15,-116.56162416666666,32.089644444444446
02,020014965,02001,Baja California,Ensenada,Rancho 3 Hermanos,5,-116.54971444444445,31.885592499999998
02,020014972,02001,Baja California,Ensenada,La Escondida,246,-116.55646166666666,31.723961944444444
02,020014973,02001,Baja California,Ensenada,Brechas el Mirador,247,-116.60352944444443,31.683461944444446
02,020014980,02001,Baja California,Ensenada,San Marino,61,-116.57714055555554,31.812144444444446
02,020014987,02001,Baja California,Ensenada,Parcela Ciento Uno,8,-116.203895,31.27802638888889
02,020015025,02001,Baja California,Ensenada,Villas del Mar,216,-116.54503055555556,31.701116666666667
02,020015026,02001,Baja California,Ensenada,Familia Laurian,19,-116.538265,31.690450277777778
02,020015027,02001,Baja California,Ensenada,Rancho Liborio Silva,14,-116.60878277777778,31.715901666666667
02,020015028,02001,Baja California,Ensenada,Parcela Ciento Setenta y Cinco A,11,-116.60859111111111,31.680869444444447
02,020015029,02001,Baja California,Ensenada,Parcela Doscientos Seis,38,-116.60543472222221,31.6859225
02,020015037,02001,Baja California,Ensenada,Colinas del Pedregal,130,-116.60054472222221,31.678778611111113
02,020015047,02001,Baja California,Ensenada,Casa Vieja,6,-116.47878944444444,31.568039166666665
02,020015078,02001,Baja California,Ensenada,Rancho Belmonte,11,-116.18570583333334,31.854210000000002
02,020015086,02001,Baja California,Ensenada,Costa Verde,15,-114.65417444444445,30.5524725
02,020015099,02001,Baja California,Ensenada,El Águila Real,6,-116.22598500000001,31.92828777777778
02,020015104,02001,Baja California,Ensenada,Los Eucaliptos,183,-116.25311333333333,31.90478361111111
02,020015122,02001,Baja California,Ensenada,Lindavista,13,-116.85695277777778,31.997690000000002
02,020015125,02001,Baja California,Ensenada,El Cerro Pelón,3,-116.19873333333334,31.909562777777776
02,020015127,02001,Baja California,Ensenada,Muy J Mok,14,-116.12538972222221,31.934525555555556
02,020015147,02001,Baja California,Ensenada,Francisco Villa,200,-116.4548975,31.57839472222222
02,020015150,02001,Baja California,Ensenada,Ninguno [Parcela 17],3,-116.82397472222222,32.09769083333334
02,020015153,02001,Baja California,Ensenada,Las Mariposas [Rancho],45,-116.65263472222223,32.04664805555555
02,020015154,02001,Baja California,Ensenada,JC [Rancho],8,-116.67888361111112,31.986370555555556
02,020015155,02001,Baja California,Ensenada,Coronel Esteban Cantú [Tercera Sección],31,-116.65361777777778,31.712650555555555
02,020015161,02001,Baja California,Ensenada,El Pedregal,23,-116.60918444444444,31.67905111111111
02,020015162,02001,Baja California,Ensenada,El Sauco,10,-116.59519722222221,31.686099722222224
02,020015163,02001,Baja California,Ensenada,La Hermosa del Sauco,56,-116.63454166666668,31.697888055555556
02,020015164,02001,Baja California,Ensenada,Monte de Sión,27,-116.60569944444444,31.722543888888886
02,020015165,02001,Baja California,Ensenada,Ninguno,10,-116.64689055555556,31.695135555555556
02,020015166,02001,Baja California,Ensenada,Naomy [Mini Hotel],20,-116.6416775,31.70674888888889
02,020015167,02001,Baja California,Ensenada,Rancho Virginia del Mar,19,-116.58589083333332,31.740626944444447
02,020015168,02001,Baja California,Ensenada,San Miguel,327,-116.61372527777777,31.72939222222222
02,020015170,02001,Baja California,Ensenada,Villa del Mar [Colonia],293,-116.60529194444445,31.73435638888889
02,020015171,02001,Baja California,Ensenada,Che Guevara [Fraccionamiento],88,-116.54755805555556,31.875101666666666
02,020015185,02001,Baja California,Ensenada,El Rincón del Veladero,60,-116.54399444444444,31.73000861111111
02,020015187,02001,Baja California,Ensenada,Genaro Vázquez Rojas [Fraccionamiento Popular],53,-116.19634416666668,31.047330000000002
02,020015198,02001,Baja California,Ensenada,Ninguno,42,-116.55670166666667,31.722479444444442
02,020015200,02001,Baja California,Ensenada,Nueva España,249,-116.5457325,31.69131972222222
02,020015202,02001,Baja California,Ensenada,Parcela Número Ciento Diez,19,-116.58155111111111,31.72598833333333
02,020015204,02001,Baja California,Ensenada,Parcela Número Cien [Ejido Nacionalista],7,-116.58259972222221,31.727361666666663
02,020015211,02001,Baja California,Ensenada,Jardín de Eva,24,-116.85490833333333,32.10041388888889
02,020015218,02001,Baja California,Ensenada,Moreno [Rancho],28,-116.84189722222222,32.096919444444445
02,020015239,02001,Baja California,Ensenada,Reátiga [Rancho],3,-116.22595027777778,31.306549722222222
02,020015243,02001,Baja California,Ensenada,Sandoval [Rancho],21,-116.5072888888889,31.68495972222222
02,020015252,02001,Baja California,Ensenada,Rancho de la Lucha,20,-116.39717416666667,31.549080833333335
